disposition,ra,dec,st_pmra,st_pmralim,st_pmdec,st_pmdecerr1,st_pmdecerr2,st_pmdeclim,pl_tranmid,pl_tranmiderr1,pl_tranmiderr2,pl_tranmidlim,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_trandep,pl_trandeperr1,pl_trandeperr2,pl_trandeplim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_eqt,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_dist,st_disterr1,st_disterr2,st_distlim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
2,317.7479,43.551895,-7.239,0.0,-13.254,0.047,-0.047,0.0,2460365.8222,0.002897,-0.002897,0,2.6400663,7.6e-06,-7.6e-06,0,3.368,1.013,-1.013,0,1328.0,2141.55,-2141.55,0,18.2671,1.481857536021982,-1.481857536021982,0,7719.64,2611.0,9.90482,0.006,-0.006,0,285.36,2.3665,-2.3665,0,5155.0,122.0,-122.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,2.72,0.07458443695733533,-0.07458443695733533,0
2,318.235161,46.26809,10.95,0.0,3.826,0.052,-0.052,0.0,2459820.409101,0.002511,-0.002511,0,2.5778717,2.37e-05,-2.37e-05,0,3.472,0.176,-0.176,0,1010.0,145.056,-145.056,0,18.687,4.23299,-4.23299,0,62241.5,4400.0,9.14819,0.006,-0.006,0,453.744,6.4355,-6.4355,0,8321.0,197.5,-197.5,0,3.75,0.08,-0.08,0,3.16,0.11,-0.11,0
2,307.016647,39.87713,-5.507,0.0,-13.746,0.044,-0.044,0.0,2458684.06072,0.00539,-0.00539,0,3.80509,0.00058,-0.00058,0,3.347,0.645,-0.645,0,1280.0,2.2275,-2.2275,0,8.57193,0.655497,-0.655497,0,1214.11,1644.0,10.3332,0.021,-0.021,0,434.962,5.073,-5.073,0,6555.5,142.0,-142.0,0,3.83,0.1,-0.1,0,2.35,0.15,-0.15,0
2,316.813885,40.167172,-0.481,0.0,-3.616,0.037,-0.037,0.0,2458711.85776,0.00738,-0.00738,0,2.99041,0.00173,-0.00173,0,3.952,0.445,-0.445,0,1290.0,603.19,-603.19,0,24.2511,9.66611,-9.66611,0,54264.3,4252.0,10.2918,0.016,-0.016,0,697.116,12.704,-12.704,0,8542.0,204.7,-204.7,0,3.66,0.08,-0.08,0,3.56,0.12,-0.12,0
1,318.724623,38.094232,4.6,0.0,3.1,1.7,-1.7,0.0,2460387.514593,0.002607,-0.002607,0,4.9864986,1.54e-05,-1.54e-05,0,2.455,0.434,-0.434,0,1282.0,75.9461,-75.9461,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,10.151,0.018,-0.018,0,343.728,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,318.627107,40.017017,51.963,0.0,77.173,0.047,-0.047,0.0,2459823.85374,0.001301,-0.001301,0,0.890967,1.7e-06,-1.7e-06,0,1.784,0.338,-0.338,0,1100.0,2.01346,-2.01346,0,2.89678,0.213538,-0.213538,0,3225.32,2099.0,9.3213,0.006,-0.006,0,73.6326,0.1672,-0.1672,0,5159.2,91.4,-91.4,0,4.5,0.08,-0.08,0,0.87,0.05,-0.05,0
4,338.399662,-43.436872,35.553,0.0,-53.055,0.054,-0.054,0.0,2458326.902893,0.000822,-0.000822,0,2.1096849,6.6e-06,-6.6e-06,0,2.1210828,0.2234417,-0.2234417,0,1322.5657189,57.89131,-57.89131,0,3.5175748,0.9270777,-0.9270777,0,644.2120132,1284.9225602,10.8061,0.006,-0.006,0,163.678,0.987,-0.987,0,5673.0,188.0,-188.0,0,4.55383,0.4189,-0.4189,0,0.940806,0.0527538,-0.0527538,0
1,319.32501,38.104855,-4.5,0.0,-15.0,1.6,-1.6,0.0,2459849.281408,0.000695,-0.000695,0,3.9729661,5.7e-06,-5.7e-06,0,3.709,0.053,-0.053,0,3940.0,89.0198,-89.0198,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,10.334,0.038,-0.038,0,340.289,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,313.536475,37.789356,1.71,0.0,-0.348,0.049,-0.049,0.0,2458712.25971,0.0023,-0.0023,0,1.19888,0.00025,-0.00025,0,1.558,0.206,-0.206,0,1169.03,1.88168,-1.88168,0,20.5525,1.59543,-1.59543,0,3694.96,2172.0,10.0849,0.015,-0.015,0,1139.32,36.615,-36.615,0,7315.0,243.8,-243.8,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,5.46,0.36,-0.36,0
5,323.527361,46.931774,1.396,0.0,-3.34,0.066,-0.066,0.0,2458711.44969,0.00104,-0.00104,0,3.37644,0.00031,-0.00031,0,1.437,0.263,-0.263,0,5791.2,13.5921,-13.5921,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,1059.26,1589.0,10.0819,0.01,-0.01,0,713.725,18.6495,-18.6495,0,8639.7,475.7,-475.7,0,3.96,0.07,-0.07,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,329.385067,41.449509,8.026,0.0,-0.029,0.053,-0.053,0.0,2458713.20059,0.00597,-0.00597,0,2.03905,0.00116,-0.00116,0,2.26,0.948,-0.948,0,430.0,10.5726,-10.5726,0,6.42307,0.974662,-0.974662,0,26394.8,3550.0,8.26618,0.006,-0.006,0,301.421,3.148,-3.148,0,9003.0,188.7,-188.7,0,3.94,0.07,-0.07,0,2.68,0.07,-0.07,0
2,321.02381,46.384673,-11.834,0.0,-15.942,0.05,-0.05,0.0,2460389.230214,0.003066,-0.003066,0,2.9424142,8.9e-06,-8.9e-06,0,4.073,0.826,-0.826,0,1400.0,1227.99,-1227.99,0,9.70968,2.47994,-2.47994,0,23595.1,3452.0,10.1894,0.008,-0.008,0,339.736,3.9305,-3.9305,0,6854.0,347.9,-347.9,0,4.1,0.1,-0.1,0,1.79,0.07,-0.07,0
2,322.92657,41.797465,172.202,0.0,108.043,0.047,-0.047,0.0,2460393.552555,0.001073,-0.001073,0,1.0793011,1.4e-06,-1.4e-06,0,2.196,0.311,-0.311,0,1562.0,714.081,-714.081,0,3.31116,0.648103,-0.648103,0,7736.05,2612.0,9.9809,0.006,-0.006,0,52.4946,0.0719,-0.0719,0,4349.3,114.1,-114.1,0,4.62,0.1,-0.1,0,0.67,0.06,-0.06,0
2,323.206851,39.072196,-6.9,0.0,-8.4,1.7,-1.7,0.0,2459823.091016,0.000253,-0.000253,0,8.0428575,3e-06,-3e-06,0,9.504,0.071,-0.071,0,18730.0,192.421,-192.421,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,6718.53,2522.0,8.6746,0.006,-0.006,0,285.587,20.01366261459135,-20.01366261459135,0,8286.0,179.0,-179.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
5,303.295223,36.725485,0.684,0.0,-0.593,0.061,-0.061,0.0,2460364.806653,0.000953,-0.000953,0,3.9392136,4.2e-06,-4.2e-06,0,2.38,0.338,-0.338,0,1480.0,589.254,-589.254,0,21.466,2.9014,-2.9014,0,10073.1,1553.0,8.38189,0.006,-0.006,0,457.792,7.786,-7.786,0,8715.0,408.0,-408.0,0,3.55,0.08,-0.08,0,4.12,0.13,-0.13,0
2,315.110366,46.060449,-8.94,0.0,-23.17,0.044,-0.044,0.0,2459819.789519,0.004636,-0.004636,0,4.0157492,2.09e-05,-2.09e-05,0,2.706,0.422,-0.422,0,1150.0,94.9901,-94.9901,0,6.47219,0.464065,-0.464065,0,669.61,1417.0,10.3599,0.03,-0.03,0,397.905,4.9305,-4.9305,0,6585.0,233.8,-233.8,0,3.94,0.09,-0.09,0,2.07,0.09,-0.09,0
2,327.480039,44.08006,-8.622,0.0,-16.864,0.047,-0.047,0.0,2458712.72322,0.00808,-0.00808,0,2.01976,0.00179,-0.00179,0,3.394,0.614,-0.614,0,3963.85,516.298,-516.298,0,7.3626,0.517527,-0.517527,0,5926.69,2444.0,10.2835,0.006,-0.006,0,398.627,4.673,-4.673,0,7274.6,109.7,-109.7,0,4.18,0.08,-0.08,0,1.72,0.05,-0.05,0
1,354.397374,-58.955078,196.638,0.0,-102.545,0.044,-0.044,0.0,2458327.280273,0.001512,-0.001512,0,8.1995368,1.68e-05,-1.68e-05,0,2.1168277,0.2808563,-0.2808563,0,903.3694431,62.166122,-62.166122,0,1.9226211,1.4381217,-1.4381217,0,26.2353114,577.2199136,9.9762,0.006,-0.006,0,48.6326,0.06345,-0.06345,0,4028.0,170.0,-170.0,0,4.55902,0.201108,-0.201108,0,0.650533,0.0558995,-0.0558995,0
2,315.540896,45.775741,-1.061654823059361,0.0,-9.084782819634704,0.21951769406392693,-0.21951769406392693,0.0,2459852.148977,0.003152,-0.003152,0,1.748054,6.1e-06,-6.1e-06,0,2.122,0.38,-0.38,0,670.0,44.8055,-44.8055,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,9.521,0.136,-0.136,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,323.548627,50.481445,0.224,0.0,-12.908,0.046,-0.046,0.0,2458712.51758,0.00458,-0.00458,0,2.65646,0.00109,-0.00109,0,2.475,0.355,-0.355,0,773.369,2.53298,-2.53298,0,12.1711,0.791407,-0.791407,0,948.066,1545.0,9.08409,0.006,-0.006,0,402.661,4.927,-4.927,0,6135.4,94.9,-94.9,0,3.4,0.11,-0.11,0,3.98,0.12,-0.12,0
2,323.550356,50.481865,-1.68,0.0,3.077,0.047,-0.047,0.0,2458712.51369,0.00498,-0.00498,0,2.65688,0.00121,-0.00121,0,2.615,0.342,-0.342,0,1959.88,5.16302,-5.16302,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,10.8823,0.013,-0.013,0,645.841,12.841,-12.841,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
4,325.014536,48.406767,-9.81,0.0,-10.501,0.046,-0.046,0.0,2459847.968306,0.000389,-0.000389,0,4.7201912,2.3e-06,-2.3e-06,0,4.416,0.093,-0.093,0,6710.0,61.15,-61.15,0,15.2105,0.652801,-0.652801,0,1112.85,1609.0,9.03527,0.006,-0.006,0,200.492,1.195,-1.195,0,6696.0,240.6,-240.6,0,4.08,0.09,-0.09,0,1.8,0.08,-0.08,0
2,302.220069,38.245221,0.381,0.0,-1.826,0.066,-0.066,0.0,2458686.4671,0.00263,-0.00263,0,4.03349,0.00044,-0.00044,0,2.684,0.277,-0.277,0,1530.0,1.51615,-1.51615,0,23.4514,1.481857536021982,-1.481857536021982,0,5512.68,2400.0,9.5526,0.017,-0.017,0,1276.26,57.545,-57.545,0,11348.0,127.0,-127.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,6.37,0.07458443695733533,-0.07458443695733533,0
2,301.564685,35.588396,1.452,0.0,-2.185,0.098,-0.098,0.0,2459817.659426,0.001969,-0.001969,0,3.3295394,1.16e-05,-1.16e-05,0,2.77,0.4,-0.4,0,2620.0,5.67339,-5.67339,0,14.3988,0.921482,-0.921482,0,2238.0,1916.0,10.4806,0.02,-0.02,0,624.639,21.972,-21.972,0,7965.0,194.3,-194.3,0,3.98,0.08,-0.08,0,2.35,0.11,-0.11,0
2,303.017318,35.524628,-11.969,0.0,-8.381,0.049,-0.049,0.0,2459442.068334,0.002196,-0.002196,0,3.8615978,1.59e-05,-1.59e-05,0,1.678,0.371,-0.371,0,1020.0,192.279,-192.279,0,13.8394,3.77713,-3.77713,0,2320.32,1933.0,10.2115,0.017,-0.017,0,524.29,8.182,-8.182,0,7396.0,174.0,-174.0,0,3.89,0.08,-0.08,0,2.45,0.09,-0.09,0
3,227.270329,-42.704966,-10.011,0.0,-5.653,0.097,-0.097,0.0,2459358.767146,0.000388,-0.000388,0,3.3448404,3.6e-06,-3.6e-06,0,3.322,0.104,-0.104,0,13300.0,1.16841,-1.16841,0,20.8091,0.807,-0.807,0,4587.45,2292.0,9.8787,0.006,-0.006,0,427.678,11.068,-11.068,0,9364.0,179.1,-179.1,0,4.32,0.07,-0.07,0,1.76,0.07,-0.07,0
4,92.133096,-59.540985,-12.258,0.0,34.405,0.041,-0.041,0.0,2459238.21949,0.005102,-0.005102,0,95.174,0.0003106085559205827,-0.0003106085559205827,0,11.6316864,0.4795903,-0.4795903,0,2600.061605,212.36592,-212.36592,0,7.8498891,0.7399995,-0.7399995,0,0.9938316,254.6525048,11.4881,0.006,-0.006,0,399.017,3.1375,-3.1375,0,5723.2,57.0,-57.0,0,3.6,0.08,-0.08,0,1.51811,0.0699799,-0.0699799,0
4,302.025625,66.850301,150.256,0.0,-63.909,0.047,-0.047,0.0,2460384.855668,0.000584,-0.000584,0,8.8803096,4.4e-06,-4.4e-06,0,2.754,0.028,-0.028,0,1209.0,14.3863,-14.3863,0,3.20473,0.162879,-0.162879,0,57.5149,767.0,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.92,0.05,-0.05,0
4,302.025625,66.850301,150.256,0.0,-63.909,0.047,-0.047,0.0,2460326.542627,0.001674,-0.001674,0,28.580356,4.52e-05,-4.52e-05,0,4.038,0.28,-0.28,0,900.0,22.1538,-22.1538,0,2.55979,0.13622,-0.13622,0,12.8234,527.0,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.92,0.05,-0.05,0
4,302.025625,66.850301,150.256,0.0,-63.909,0.047,-0.047,0.0,2459894.122181,0.001564,-0.001564,0,38.3522568,9.93e-05,-9.93e-05,0,5.317,1.191,-1.191,0,853.0,40.1597,-40.1597,0,2.6167,0.153369,-0.153369,0,25.3934,625.0,8.2929,0.006,-0.006,0,53.6089,0.0732,-0.0732,0,5555.7,313.7,-313.7,0,4.49,0.08,-0.08,0,0.92,0.05,-0.05,0
4,350.028592,-60.065729,-319.961,0.0,-127.781,0.115,-0.115,0.0,2458326.033161,0.000653,-0.000653,0,1.4015245,6e-06,-6e-06,0,1.321993,0.108557,-0.108557,0,619.1240151,38.093296,-38.093296,0,1.7395649,0.1357521,-0.1357521,0,149.3738653,891.637662,9.22978,0.007,-0.007,0,25.1496,0.0239,-0.0239,0,3794.0,69.0,-69.0,0,4.67812,0.063226,-0.063226,0,0.597007,0.01815,-0.01815,0
2,260.36481,65.012281,-16.36,0.0,94.627,0.062,-0.062,0.0,2458683.689629,0.005049,-0.005049,0,8.5874668,0.0049814,-0.0049814,0,5.1458902,0.3955153,-0.3955153,0,1904.8131484,340.71796,-340.71796,0,5.3744721,0.9241127,-0.9241127,0,152.0429498,895.5943008,10.8037,0.006,-0.006,0,208.687,1.072,-1.072,0,5929.0,124.812,-124.812,0,4.48275,0.0787278,-0.0787278,0,0.987583,0.0471407,-0.0471407,0
2,301.559262,59.490771,-3.228,0.0,-21.612,0.065,-0.065,0.0,2459820.572994,0.00091,-0.00091,0,6.4474918,4.9e-06,-4.9e-06,0,2.643,0.27,-0.27,0,9270.0,5696.09,-5696.09,0,48.9878,2.86097,-2.86097,0,720.601,1443.0,9.53591,0.006,-0.006,0,236.568,1.558,-1.558,0,6477.6,101.6,-101.6,0,4.13,0.09,-0.09,0,1.69,0.07,-0.07,0
2,300.488392,60.246367,8.4,0.0,-16.6,2.2,-2.2,0.0,2460352.578093,0.000475,-0.000475,0,1.4136455,9e-07,-9e-07,0,1.448,0.229,-0.229,0,2427.0,5269.02,-5269.02,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,5133.26,2358.0,10.4243,0.007,-0.007,0,475.97416882599276,20.01366261459135,-20.01366261459135,0,5869.0,253.3,-253.3,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,317.575459,48.464282,3.666,0.0,-1.221,0.135,-0.135,0.0,2458714.78744,0.00978,-0.00978,0,3.40304,0.00101,-0.00101,0,5.03,1.443,-1.443,0,490.0,6.35029,-6.35029,0,4.06282,0.653818,-0.653818,0,67721.9,4494.0,10.0062,0.006,-0.006,0,400.034,10.639,-10.639,0,9622.0,756.2,-756.2,0,4.39,0.15,-0.15,0,1.65,0.19,-0.19,0
2,264.961539,56.078974,-4.979,0.0,13.371,0.041,-0.041,0.0,2460390.48756,0.002554,-0.002554,0,13.7431355,4.29e-05,-4.29e-05,0,2.418,0.39,-0.39,0,4769.0,7363.61,-7363.61,0,25.3448,3.44609,-3.44609,0,109.729,901.0,8.88797,0.006,-0.006,0,121.182,0.27,-0.27,0,5941.5,161.9,-161.9,0,4.23,0.08,-0.08,0,1.4,0.01,-0.01,0
1,238.031812,74.406742,0.719,0.0,11.14,0.035,-0.035,0.0,2458715.45948,0.01811,-0.01811,0,8.47134,0.00488,-0.00488,0,6.989,1.941,-1.941,0,540.0,185.819,-185.819,0,16.9325,1.481857536021982,-1.481857536021982,0,3465.35,2137.0,10.8049,0.007,-0.007,0,788.93,11.542,-11.542,0,5146.0,122.0,-122.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,4.88,0.07458443695733533,-0.07458443695733533,0
1,256.622675,68.843303,-20.12,0.0,89.886,0.043,-0.043,0.0,2459766.224945,0.002301,-0.002301,0,5.5025577,1.52e-05,-1.52e-05,0,3.1711008,0.1456203,-0.1456203,0,844.7022676,47.17633,-47.17633,0,2.7049797,0.2077039,-0.2077039,0,102.6644008,811.847988,10.7261,0.006,-0.006,0,115.45,0.322,-0.322,0,4965.0,124.0,-124.0,0,4.56,0.09,-0.09,0,0.784109,0.0494724,-0.0494724,0
1,256.622675,68.843303,-20.12,0.0,89.886,0.043,-0.043,0.0,2459741.887113,0.00152,-0.00152,0,1.7622537,4.6e-06,-4.6e-06,0,0.8779711,0.0945792,-0.0945792,0,733.5550822,44.17279,-44.17279,0,2.5235818,0.282786,-0.282786,0,468.5415425,1186.6066429,10.7261,0.006,-0.006,0,115.45,0.322,-0.322,0,4965.0,124.0,-124.0,0,4.56,0.09,-0.09,0,0.784109,0.0494724,-0.0494724,0
1,280.326681,70.290054,-6.335,0.0,26.221,0.078,-0.078,0.0,2459664.026959,0.000736,-0.000736,0,0.8474218,4.8e-06,-4.8e-06,0,0.8758764,0.1150393,-0.1150393,0,424.3932848,29.129574,-29.129574,0,1.7536544,1.371646,-1.371646,0,1876.1315489,1678.5549814,10.7157,0.007,-0.007,0,147.476,1.0425,-1.0425,0,5300.0,143.2,-143.2,0,4.56,0.08,-0.08,0,0.846387,0.0434397,-0.0434397,0
1,280.326681,70.290054,-6.335,0.0,26.221,0.078,-0.078,0.0,2459656.582609,0.007605,-0.007605,0,4.8420438,1.67e-05,-1.67e-05,0,2.4105648,0.2969602,-0.2969602,0,318.6638392,31.045536,-31.045536,0,1.6177405,0.6245401,-0.6245401,0,183.6641995,938.9141348,10.7157,0.007,-0.007,0,147.476,1.0425,-1.0425,0,5300.0,143.2,-143.2,0,4.56,0.08,-0.08,0,0.846387,0.0434397,-0.0434397,0
2,282.173361,70.840191,-63.053,0.0,114.601,0.093,-0.093,0.0,2458684.50173,0.00575,-0.00575,0,2.14056,0.00023,-0.00023,0,2.029,0.369,-0.369,0,355.8315803,34.70787,-34.70787,0,1.83828,0.167472,-0.167472,0,316.156,1174.0,10.6666,0.006,-0.006,0,101.713,0.5015,-0.5015,0,4567.0,143.3,-143.3,0,4.39,0.1,-0.1,0,0.84,0.05,-0.05,0
5,231.162129,67.464751,23.918,0.0,-46.859,0.131,-0.131,0.0,2458693.57405,0.00871,-0.00871,0,12.71672,0.00223,-0.00223,0,2.529,0.466,-0.466,0,388.126,1.60411,-1.60411,0,2.7546,0.37246,-0.37246,0,34.1387,673.0,9.34822,0.006,-0.006,0,130.242,1.246,-1.246,0,5711.1,365.0,-365.0,0,4.24,0.07,-0.07,0,1.27,0.15,-0.15,0
4,7.328916,-76.304032,-2.97,0.0,6.961,0.031,-0.031,0.0,2460174.637067,0.000188,-0.000188,0,4.1269046,8e-07,-8e-07,0,4.405,0.016,-0.016,0,10831.0,34.3442,-34.3442,0,17.0952,0.698036,-0.698036,0,1436.49,1715.0,9.2205,0.006,-0.006,0,196.852,0.774,-0.774,0,6888.0,204.0,-204.0,0,4.23416,0.355654,-0.355654,0,1.59,0.06,-0.06,0
1,305.395161,56.462656,5.775,0.0,6.967,0.041,-0.041,0.0,2459851.288394,0.002676,-0.002676,0,5.5402372,3.34e-05,-3.34e-05,0,7.713,0.605,-0.605,0,2710.0,91.5963,-91.5963,0,17.4013,0.874591,-0.874591,0,2282.41,1925.0,10.3589,0.006,-0.006,0,598.635,7.655,-7.655,0,6415.0,152.8,-152.8,0,3.49,0.09,-0.09,0,3.39,0.15,-0.15,0
5,286.746549,71.712195,-42.869,0.0,2.803,1.441,-1.441,0.0,2460500.408771,0.001428,-0.001428,0,5.9294711,1.29e-05,-1.29e-05,0,3.647,0.342,-0.342,0,14582.0,576.899,-576.899,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,2199.2662033948973,1284.626968292529,10.3267,0.02,-0.02,0,125.308,16.6305,-16.6305,0,5801.67330950679,209.6249018177751,-209.6249018177751,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
5,334.738559,61.148988,14.02,0.0,12.843,1.483,-1.483,0.0,2458740.6261,0.00133,-0.00133,0,5.29625,0.00054,-0.00054,0,3.07,0.134,-0.134,0,4741.26,1.99973,-1.99973,0,14.6325,2.04104,-2.04104,0,360.497,1213.0,10.4209,0.006,-0.006,0,315.0431,20.01366261459135,-20.01366261459135,0,5958.7,484.3,-484.3,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.93,0.29,-0.29,0
2,313.885156,46.502085,-0.511,0.0,3.17,0.055,-0.055,0.0,2459850.822161,0.001571,-0.001571,0,4.4350026,1.03e-05,-1.03e-05,0,1.888,0.656,-0.656,0,1170.0,215.722,-215.722,0,8.69525,0.846701,-0.846701,0,2060.1,1876.0,10.1503,0.075,-0.075,0,464.209,8.1325,-8.1325,0,9706.0,667.9,-667.9,0,4.29,0.12,-0.12,0,1.87,0.14,-0.14,0
2,312.179957,51.910696,6.909,0.0,3.48,0.073,-0.073,0.0,2458716.30091,0.01164,-0.01164,0,1.42904,0.00048,-0.00048,0,3.291,0.452,-0.452,0,1210.0,160.281,-160.281,0,6.96344,1.481857536021982,-1.481857536021982,0,164126.0,5607.0,8.78822,0.01,-0.01,0,245.776,2.9185,-2.9185,0,9224.0,163.0,-163.0,0,4.37,0.1800801672260612,-0.1800801672260612,0,1.65,0.07458443695733533,-0.07458443695733533,0
1,331.307643,66.775296,15.593,0.0,7.409,0.056,-0.056,0.0,2459853.582179,0.000217,-0.000217,0,2.1702725,1.44e-05,-1.44e-05,0,2.1417853,0.0105882,-0.0105882,0,5156.7735359,31.161726,-31.161726,0,15.2590586,0.5568011,-0.5568011,0,11706.9549101,2652.9602078,8.65269,0.006,-0.006,0,248.148,1.6655,-1.6655,0,9218.0,636.1,-636.1,0,4.27,0.09,-0.09,0,1.8527499,0.0672563,-0.0672563,0
1,311.19458,54.502161,-3.497,0.0,-5.428,0.164,-0.164,0.0,2459849.242233,0.000397,-0.000397,0,24.2544697,1.78e-05,-1.78e-05,0,17.486,0.221,-0.221,0,8802.0,29.9571,-29.9571,0,10.37830827575075,1.481857536021982,-1.481857536021982,0,1556.33,1749.0,8.9468,0.044,-0.044,0,4772.59,1787.66,-1787.66,0,8381.3,409.2,-409.2,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,1.4046020899399398,0.07458443695733533,-0.07458443695733533,0
2,316.955806,50.500883,-16.389,0.0,-11.604,0.066,-0.066,0.0,2460393.796914,0.00179,-0.00179,0,0.33759,5e-05,-5e-05,0,1.351,0.189,-0.189,0,529.0,28.4954,-28.4954,0,2.96097,0.156624,-0.156624,0,9164.98,2725.0,10.2193,0.006,-0.006,0,254.401,2.292,-2.292,0,7387.0,515.6,-515.6,0,4.39,0.1,-0.1,0,1.37,0.05,-0.05,0
2,320.116115,61.12025,5.307,0.0,3.776,0.087,-0.087,0.0,2458739.59911,0.00213,-0.00213,0,1.67346,2e-05,-2e-05,0,2.54,0.181,-0.181,0,390.0,0.354149,-0.354149,0,5.10182,1.481857536021982,-1.481857536021982,0,19786.3,3304.0,8.63701,0.006,-0.006,0,356.681,5.825,-5.825,0,10445.0,124.0,-124.0,0,4.09,0.1800801672260612,-0.1800801672260612,0,2.45,0.07458443695733533,-0.07458443695733533,0
2,310.038053,50.323742,3.547,0.0,-39.384,0.049,-0.049,0.0,2459821.804188,0.001312,-0.001312,0,2.5152549,4.4e-06,-4.4e-06,0,2.386,0.193,-0.193,0,1870.0,130.449,-130.449,0,13.4294,2.72798,-2.72798,0,4740.94,2311.0,10.2732,0.024,-0.024,0,335.203,3.774,-3.774,0,5915.0,191.0,-191.0,0,3.82,0.09,-0.09,0,2.11,0.1,-0.1,0
4,340.496204,-69.172108,334.357,0.0,-726.974,0.086,-0.086,0.0,2459036.323679,0.000381,-0.000381,0,0.4628844,1.52e-05,-1.52e-05,0,0.5588219,0.0882818,-0.0882818,0,4489.9119215,173.90933,-173.90933,0,1.3543237,0.1815751,-0.1815751,0,64.718104,723.3961549,11.9238,0.008,-0.008,0,14.8846,0.0113,-0.0113,0,3043.0,63.0,-63.0,0,5.09707,0.426694,-0.426694,0,0.188624,0.0057103,-0.0057103,0
2,315.166199,47.785991,2.27,0.0,0.104,0.053,-0.053,0.0,2458739.28,0.0077,-0.0077,0,0.70902,0.00036,-0.00036,0,2.49,0.287,-0.287,0,570.0,1.19453,-1.19453,0,5.18865,0.325913,-0.325913,0,65312.0,4453.0,10.0146,0.021,-0.021,0,533.615,8.445,-8.445,0,8999.0,297.4,-297.4,0,4.05,0.07,-0.07,0,2.36,0.07,-0.07,0
1,320.829517,52.8147,1.433,0.0,-8.256,0.045,-0.045,0.0,2459834.553052,0.000983,-0.000983,0,2.2374051,2.94e-05,-2.94e-05,0,3.4371271,0.0312496,-0.0312496,0,4846.6829346,79.90452,-79.90452,0,12.119751,0.5023214,-0.5023214,0,4061.5979355,2036.075987,10.2202,0.006,-0.006,0,339.994,3.1195,-3.1195,0,7050.0,166.7,-166.7,0,4.19,0.09,-0.09,0,1.6635,0.0661658,-0.0661658,0
1,335.300845,59.560814,-1.229,0.0,-1.765,0.063,-0.063,0.0,2459878.416822,0.002031,-0.002031,0,1.917366,6.1e-06,-6.1e-06,0,1.436,0.845,-0.845,0,647.0,109.874,-109.874,0,19.7712,1.481857536021982,-1.481857536021982,0,5127.51,2357.0,9.7736,0.032,-0.032,0,975.533,39.1355,-39.1355,0,8129.0,122.0,-122.0,0,4.305148136020152,0.1800801672260612,-0.1800801672260612,0,7.39,0.07458443695733533,-0.07458443695733533,0
